"","hubscore","OTU","betweeness","pr","degree","closness","mean.abundance","Label","Genus","Phylum","Kingdom"
"OTU132",0.000946497324390929,"OTU132",652.1848414289,0.00225058473700883,3,0.000127226463104326,0.0180167597684077,224,NA,"Ascomycota","Fungi"
"OTU133",0.000314886637613311,"OTU133",546.214285714286,0.00312405477551357,12,0.00012685525815045,0.0106303364288873,225,NA,"Ascomycota","Fungi"
"OTU134",0.00589681631237186,"OTU134",2153.08925313067,0.00362922600423111,14,0.000133636242148871,0.0152018476718007,226,NA,"Ascomycota","Fungi"
"OTU135",4.10683147197952e-05,"OTU135",0,0.00103925362793284,1,0.000122354092744402,0.0108999654061877,227,NA,"Ascomycota","Fungi"
"OTU138",0.000313242792565873,"OTU138",197.814285714285,0.00282674402911372,11,0.000126823081800888,0.0058398101694655,228,NA,"Ascomycota","Fungi"
"OTU139",0.00347883157819214,"OTU139",482.42486098185,0.00251146460497172,6,0.000129819550824354,0.00571456070066529,229,NA,"Basidiomycota","Fungi"
"OTU14",4.03144916561244e-05,"OTU14",357.1,0.00211883110047111,6,0.000121447656060238,0.584199452123706,230,NA,"Basidiomycota","Fungi"
"OTU140",0.00378571862934428,"OTU140",355.817207689565,0.00264567517190028,7,0.000131044424059756,0.004839845124956,231,NA,"Ascomycota","Fungi"
"OTU143",0.000105294334455495,"OTU143",936.548751645658,0.00176542810454082,6,0.0001232741617357,0.021846510815915,232,NA,"Ascomycota","Fungi"
"OTU144",0.00226518941545386,"OTU144",167.899404475736,0.0029346308382108,11,0.000129600829445308,0.0091324096495899,233,NA,"Ascomycota","Fungi"
"OTU147",1.78825734521331e-06,"OTU147",581.771312302056,0.00196212905886916,3,0.000118764845605701,0.00513222242942021,234,"Preussia","Ascomycota","Fungi"
"OTU149",0.0104590844628506,"OTU149",455.8658568879,0.00195102914271483,4,0.000131319763624425,0.00322191487784987,236,NA,"Ascomycota","Fungi"
"OTU15",0.00516881309962365,"OTU15",0.0833333333333333,0.00253283427936639,13,0.000127648710748021,0.435821366295962,237,NA,"Ascomycota","Fungi"
"OTU151",5.33293970123809e-06,"OTU151",62.4158561513178,0.00279087888058076,11,0.000118175372252423,0.00943225378044732,238,NA,"Ascomycota","Fungi"
"OTU152",3.05381682084291e-05,"OTU152",1802.03907181369,0.00359343809644864,7,0.000121936349225704,0.00703143979694619,239,"Preussia","Ascomycota","Fungi"
"OTU153",0.000265698198794914,"OTU153",180.717893217893,0.00306697629674152,5,0.00012482836100362,0.00950748679501546,240,NA,"Basidiomycota","Fungi"
"OTU154",1.8825179813209e-06,"OTU154",0,0.0021278413420226,8,0.000113636363636364,0.0101619740248149,241,NA,"Ascomycota","Fungi"
"OTU155",7.40478402427769e-08,"OTU155",1.5,0.00303506035101081,5,0.000113007119448525,0.00475373252452772,242,"Lophiostoma","Ascomycota","Fungi"
"OTU157",0.00153697521029753,"OTU157",213.960051118127,0.00321243570881408,11,0.000128799587841319,0.0123447928519102,243,NA,"Ascomycota","Fungi"
"OTU158",2.28107319487149e-17,"OTU158",0,0.00205405405405343,1,7.16830462427331e-06,0.0160106625389539,244,NA,NA,"Fungi"
"OTU159",4.85467871426254e-06,"OTU159",11.8286167280237,0.00224472856485686,4,0.000119033448399,0.0162582067914574,245,NA,"Basidiomycota","Fungi"
"OTU16",0.00351598681894457,"OTU16",1684.02632675246,0.00332871745070143,8,0.000130378096479791,0.577139859161006,246,NA,"Ascomycota","Fungi"
"OTU161",0.257507386773087,"OTU161",1169.87936368991,0.00282644087043029,13,0.000137703112090333,0.0122949061765149,247,NA,"Ascomycota","Fungi"
"OTU163",0.000456589571648623,"OTU163",1379.95917463705,0.0027837683279002,6,0.000125376128385155,0.00920679834786225,248,NA,"Ascomycota","Fungi"
"OTU164",3.31617482668911e-05,"OTU164",88.5,0.00227106351021071,5,0.000122804863072578,0.00819416263461839,249,NA,"Ascomycota","Fungi"
"OTU166",7.15064042281133e-08,"OTU166",0,0.00243518246345655,4,0.000112994350282486,0.00667841393088562,250,NA,"Ascomycota","Fungi"
"OTU167",0.0139602158783469,"OTU167",410.165623457964,0.00232790714754075,6,0.000132310134956338,0.0080685946821011,251,NA,"Ascomycota","Fungi"
"OTU17",0.00591037161940203,"OTU17",1535.42676623961,0.00360353446368863,14,0.000133582687683676,0.298976033884375,252,NA,"Basidiomycota","Fungi"
"OTU170",0.0414396334462993,"OTU170",827.033673511394,0.00141331298988473,6,0.000135924969416882,0.00626876419787038,253,NA,"Ascomycota","Fungi"
"OTU173",0.000217888663116804,"OTU173",36.6985935823348,0.00187067350951747,3,0.00012370113805047,0.00448617808439775,254,"Phoma","Ascomycota","Fungi"
"OTU1736",1.46969525510196e-06,"OTU1736",0,0.00180973309532277,2,0.000119161105815062,0.00583334364666776,255,NA,"Ascomycota","Fungi"
"OTU175",0.00141396549884331,"OTU175",97.0894830132658,0.00206612493925786,4,0.000126871352448617,0.00303557406912181,256,NA,"Ascomycota","Fungi"
"OTU18",0.508507244946364,"OTU18",506.351871165622,0.00382424921263203,21,0.000139314572304263,0.161893716285493,257,NA,NA,"Fungi"
"OTU180",0.0052821052883533,"OTU180",3.88845067220543,0.00270774781257245,14,0.000127665007021575,0.0153267666653043,258,NA,"Ascomycota","Fungi"
"OTU181",5.63867226780101e-06,"OTU181",0,0.00194432318694402,4,0.00011768859597505,0.00575145648572588,259,NA,"Ascomycota","Fungi"
"OTU1812",0.319901563779102,"OTU1812",2534.65049040866,0.00420091334392991,22,0.00013978194017333,0.0926310858264854,260,NA,NA,"Fungi"
"OTU185",0.186282819322749,"OTU185",1624.24696705033,0.00491783137129883,25,0.00013933398355859,0.00745485928053806,261,NA,"Ascomycota","Fungi"
"OTU186",0.0183571776838302,"OTU186",666.560972175931,0.00323834107850799,17,0.000133031794598909,0.00597220855723918,262,NA,"Ascomycota","Fungi"
"OTU189",5.33293970123809e-06,"OTU189",62.4158561513178,0.00279087888058,11,0.000118175372252423,0.00779732979183645,263,NA,"Ascomycota","Fungi"
"OTU19",0.000273036869061188,"OTU19",74.5178139071451,0.00247800358726893,4,0.000125093820365274,0.012167958917535,264,NA,NA,"Fungi"
"OTU190",5.33293970123809e-06,"OTU190",62.4158561513178,0.0027908788805796,11,0.000118175372252423,0.00691698610566136,265,NA,"Ascomycota","Fungi"
"OTU191",0.000314886637613311,"OTU191",546.214285714286,0.00312405477551268,12,0.00012685525815045,0.00836253132405801,266,NA,"Ascomycota","Fungi"
"OTU193",0.0564194540380803,"OTU193",645.435883065087,0.00425943123792737,20,0.000135814206165965,0.0119773236928495,267,NA,"Ascomycota","Fungi"
"OTU195",0.000313242792565873,"OTU195",197.814285714285,0.00282674402911234,11,0.000126823081800888,0.00850919329754153,268,NA,"Blastocladiomycota","Fungi"
"OTU20",0.066085729604644,"OTU20",673.713875754067,0.00221049329042058,7,0.000135299688810716,0.602671131735128,271,NA,"Ascomycota","Fungi"
"OTU200",3.80178865811915e-17,"OTU200",0,0.00250811636293525,2,7.2261644964086e-06,0.00510308226168606,272,NA,"Ascomycota","Fungi"
"OTU201",0.036719707157485,"OTU201",207.257991718656,0.00297474790630928,14,0.000134607618791224,0.00480806528441611,273,NA,"Ascomycota","Fungi"
"OTU202",0.0052821052883533,"OTU202",3.88845067220543,0.00270774781257162,14,0.000127665007021575,0.0104586720204908,274,NA,"Ascomycota","Fungi"
"OTU2036",1.44423557836446e-07,"OTU2036",104.009531190614,0.00299879940480445,5,0.000114955742039315,0.0128887813941179,275,"Entoloma","Basidiomycota","Fungi"
"OTU206",0.000106819611079283,"OTU206",0.1,0.00261583962427672,10,0.000121491920787268,0.00622048960296802,277,NA,"Ascomycota","Fungi"
"OTU2075",0.000663002775200411,"OTU2075",1533.36582519349,0.00378678724483977,5,0.000128369704749679,0.493833501357556,278,"Macroventuria","Ascomycota","Fungi"
"OTU209",0.000144793279429647,"OTU209",0,0.000887831912908579,2,0.000123183050012318,0.00522400107510292,279,NA,"Ascomycota","Fungi"
"OTU2094",0.0254008944070418,"OTU2094",119.001969964045,0.00209513381011465,6,0.000132117849121416,0.011434788283826,280,"Aureobasidium","Ascomycota","Fungi"
"OTU21",0.0212146415917717,"OTU21",426.424101794315,0.00138110929404869,3,0.000132643586682584,0.182634936030749,281,NA,"Ascomycota","Fungi"
"OTU210",0.000674989908240359,"OTU210",1765.63394383394,0.00317279057057857,9,0.000128353228083686,0.00359489108297597,282,NA,"Ascomycota","Fungi"
"OTU211",0.00632324863176464,"OTU211",35.6341568762156,0.0022357274816653,9,0.000132485426603074,0.010995768514338,283,NA,"Ascomycota","Fungi"
"OTU212",0.0164108052707095,"OTU212",41.7574587299193,0.00236802859318487,10,0.000133779264214047,0.0164736344326093,284,NA,"Ascomycota","Fungi"
"OTU213",0.000313242792565873,"OTU213",197.814285714285,0.00282674402911136,11,0.000126823081800888,0.00551793540401599,285,NA,"Ascomycota","Fungi"
"OTU215",0.0568935083416598,"OTU215",4206.19575622979,0.00343139931556838,11,0.000135171668018383,0.00584423895298095,286,"Sporormiella","Ascomycota","Fungi"
"OTU2158",2.9446202995753e-05,"OTU2158",0,0.00173799744961618,2,0.00012313754463736,0.0284846133343762,287,"Macroventuria","Ascomycota","Fungi"
"OTU22",0.000253643893009142,"OTU22",0,0.00190800656884164,3,0.000124579544038869,0.20027919625927,288,"Rutstroemia","Ascomycota","Fungi"
"OTU220",0.0164108052707095,"OTU220",41.7574587299193,0.0023680285931845,10,0.000133779264214047,0.0149231747213049,289,NA,"Ascomycota","Fungi"
"OTU226",0.0105202982141183,"OTU226",73.1863808038613,0.00332352063812577,14,0.000130787339785509,0.00604929135822635,291,"Naganishia","Basidiomycota","Fungi"
"OTU227",0.00378571862934428,"OTU227",355.817207689565,0.00264567517189992,7,0.000131044424059756,0.00923970432946146,292,"Crepidotus","Basidiomycota","Fungi"
"OTU23",0.00492372270729817,"OTU23",0,0.0011080011423104,2,0.000131995776135164,0.334972325142584,293,"Alternaria","Ascomycota","Fungi"
"OTU231",0.0052821052883533,"OTU231",3.88845067220543,0.00270774781257076,14,0.000127665007021575,0.00613070666612171,294,NA,"Basidiomycota","Fungi"
"OTU232",0.0797071145427637,"OTU232",6539.14614209807,0.00465779143438453,22,0.000138350857775318,0.192446154371799,295,"Alternaria","Ascomycota","Fungi"
"OTU233",0.0052821052883533,"OTU233",3.88845067220543,0.00270774781257031,14,0.000127665007021575,0.0133067078331178,296,NA,"Ascomycota","Fungi"
"OTU234",0.0364994545302883,"OTU234",319.871523405239,0.00309953927983928,14,0.000135281385281385,0.00467466086921424,297,NA,"Ascomycota","Fungi"
"OTU235",5.33293970123809e-06,"OTU235",62.4158561513178,0.00279087888057919,11,0.000118175372252423,0.00689507583281705,298,NA,"Ascomycota","Fungi"
"OTU238",4.10683147197952e-05,"OTU238",0,0.00103925362793284,1,0.000122354092744402,0.00417393436029798,299,NA,"Ascomycota","Fungi"
"OTU245",0.0602588896148125,"OTU245",3140.3235425689,0.00349388820343539,9,0.000133654103180968,0.00486252094873264,305,NA,"Ascomycota","Fungi"
"OTU246",0.00580137629690517,"OTU246",1225.31184927036,0.00346521753107953,13,0.000133386688008537,0.00409648464862793,306,NA,"Ascomycota","Fungi"
"OTU247",0.00622818656395221,"OTU247",1370.16182866897,0.00339004910989445,13,0.000133779264214047,0.00332958446785841,307,NA,"Ascomycota","Fungi"
"OTU249",0.0748949950253547,"OTU249",721.499912018742,0.00243349573943339,11,0.000136930028755306,0.00481331279532704,308,NA,NA,"Fungi"
"OTU25",0.000130399833488958,"OTU25",0,0.00210309219653617,3,0.000122189638318671,0.213030271916574,309,NA,"Ascomycota","Fungi"
"OTU254",5.33293970123809e-06,"OTU254",62.4158561513178,0.00279087888057877,11,0.000118175372252423,0.0035256774345264,310,NA,"Basidiomycota","Fungi"
"OTU255",0.000108463456126661,"OTU255",2.5,0.00291323975082835,11,0.000121521448535667,0.00564055222180517,311,NA,NA,"Fungi"
"OTU257",0.000104214071399174,"OTU257",2.4,0.00268235361672833,10,0.000121506682867558,0.00452437190877706,312,NA,"Ascomycota","Fungi"
"OTU258",0.0186061394459147,"OTU258",145.011950067705,0.00236120795556201,10,0.000134246207544637,0.00404215944930889,313,NA,NA,"Fungi"
"OTU259",0.00269702715552049,"OTU259",1237,0.00302649355795113,5,0.000127713920817369,0.00602480044819871,314,NA,"Ascomycota","Fungi"
"OTU26",0.00790516301856344,"OTU26",102.361208882519,0.00294192376046115,12,0.000132555673382821,0.337115343475953,315,NA,"Basidiomycota","Fungi"
"OTU260",0.000313242792565873,"OTU260",197.814285714285,0.00282674402911031,11,0.000126823081800888,NA,NA,NA,NA,NA
"OTU263",0.00585429204324729,"OTU263",617.417695783517,0.00337655187919754,13,0.000133440085401655,0.00370628642793181,317,NA,"Ascomycota","Fungi"
"OTU268",6.23274679904797e-08,"OTU268",0,0.00140791029115541,2,0.000112968820605513,0.00388260231099069,318,NA,"Ascomycota","Fungi"
"OTU27",9.54961205330426e-06,"OTU27",82.091567319687,0.00281317515858854,11,0.00011832919181162,0.171904541608834,319,NA,"Ascomycota","Fungi"
"OTU272",5.5527728197817e-06,"OTU272",0,0.00102583236125046,1,0.000117096018735363,NA,NA,NA,NA,NA
"OTU275",0.00113070964103543,"OTU275",136.507550458287,0.00124777928344976,2,0.00012701638511368,0.00491065273456807,320,NA,"Ascomycota","Fungi"
"OTU279",6.32949984682794e-06,"OTU279",0,0.00115313139849126,1,0.000119033448399,0.00343595382078065,321,NA,"Ascomycota","Fungi"
"OTU28",0.00633193593658473,"OTU28",1830.94146658021,0.00391073270743455,15,0.000133850890108419,0.00976097042360618,322,NA,"Ascomycota","Fungi"
"OTU281",0.00506242704613107,"OTU281",4492.02143405019,0.00316570275722915,13,0.000132555673382821,0.00396904478520626,323,"Acarospora","Ascomycota","Fungi"
"OTU283",0.0164108052707095,"OTU283",41.7574587299193,0.00236802859318412,10,0.000133779264214047,0.00833372094826116,324,NA,NA,"Fungi"
"OTU29",0.000148898372246647,"OTU29",357,0.00177207387879948,2,0.000124316260566882,0.277874859952178,325,NA,"Basidiomycota","Fungi"
"OTU293",0.0119364604518146,"OTU293",595.54147745838,0.00307449876966208,16,0.00013271400132714,0.00513243227828888,326,NA,"Ascomycota","Fungi"
"OTU298",0.000505936083730947,"OTU298",0,0.00171938123586111,4,0.000125234815278647,0.00776347288973154,327,"Neophaeosphaeria","Ascomycota","Fungi"
"OTU3",0.00555972342075389,"OTU3",13.717102260054,0.00138300857083002,3,0.000130872922392357,0.695280654492731,328,NA,"Basidiomycota","Fungi"
"OTU30",0.00543545149141717,"OTU30",1697.23205658955,0.00273667428204841,5,0.000130327121073895,0.0599013585097979,329,NA,"Ascomycota","Fungi"
"OTU302",0.000313242792565873,"OTU302",197.814285714285,0.00282674402910977,11,0.000126823081800888,0.00623646403828055,330,NA,"Ascomycota","Fungi"
"OTU305",0.0052821052883533,"OTU305",3.88845067220543,0.00270774781256938,14,0.000127665007021575,0.00476832740698356,331,NA,"Ascomycota","Fungi"
"OTU306",0.00697182859649702,"OTU306",241.085751132238,0.00290760201306311,15,0.000130718954248366,0.0057299662864513,332,NA,"Basidiomycota","Fungi"
"OTU307",6.55206723079634e-05,"OTU307",2890.55008840318,0.00281923251123071,11,0.000123198225945546,0.00337604783707877,333,NA,"Ascomycota","Fungi"
"OTU32",0.00013062625078272,"OTU32",357,0.00294509346470144,4,0.000122204570450935,0.122837606050214,335,NA,"Ascomycota","Fungi"
"OTU323",0.00731208451731599,"OTU323",53.6220287588552,0.00243317986313265,10,0.000132661183337755,0.00439507817734112,336,NA,NA,"Fungi"
"OTU324",9.626372735013e-06,"OTU324",199.506343837336,0.00304122025025144,12,0.000118343195266272,0.170525366588546,337,NA,"Ascomycota","Fungi"
"OTU328",0.0115511385450914,"OTU328",2.6464234165963,0.00175397570954929,7,0.000132345156167284,NA,NA,NA,NA,NA
"OTU34",0.00191984336437013,"OTU34",5.24426783947657,0.00286926005213714,11,0.000128254456842375,0.160700600090316,339,NA,"Ascomycota","Fungi"
"OTU342",0.00880554504068408,"OTU342",0,0.00092125372447911,2,0.000129886998311469,0.00609423607701545,340,NA,"Ascomycota","Fungi"
"OTU347",0.00718229914962429,"OTU347",0,0.000608750238578794,1,0.000130480167014614,0.00417927953476919,341,"Acarospora","Ascomycota","Fungi"
"OTU35",4.56214638974298e-17,"OTU35",1,0.00389189189189274,2,7.16835600923284e-06,0.0374906454488335,342,NA,"Ascomycota","Fungi"
"OTU363",1.90089432905957e-17,"OTU363",0,0.00266666666666789,1,7.14918928193543e-06,0.0329387933462391,343,NA,"Ascomycota","Fungi"
"OTU38",1.39217520252989e-06,"OTU38",1497.06837566352,0.00405135320044623,7,0.000117702448210923,0.0342844037556049,344,NA,"Ascomycota","Fungi"
"OTU39",0.0105800988732809,"OTU39",196.169614715404,0.00360858477211965,15,0.000131078778345786,0.112009000337143,346,NA,"Basidiomycota","Fungi"
"OTU4",2.97046742077159e-05,"OTU4",549.386216612834,0.00326702879055192,4,0.000123655249165327,0.718873528050408,347,NA,"Ascomycota","Fungi"
"OTU40",0.00100742714922165,"OTU40",804.232861592446,0.00256377467014183,8,0.000128435653737478,0.113605590415945,348,NA,"Ascomycota","Fungi"
"OTU41",0.0428228343395761,"OTU41",509.692102195902,0.00244025136051056,10,0.000135961930659415,0.193414408321786,349,NA,"Ascomycota","Fungi"
"OTU42",2.25890543085819e-05,"OTU42",0,0.0014427719408929,2,0.000119517150711127,0.0827342634603777,350,NA,"Ascomycota","Fungi"
"OTU43",3.31617482668911e-05,"OTU43",88.5,0.00227106351020991,5,0.000122804863072578,0.0500754383226679,352,NA,"Ascomycota","Fungi"
"OTU44",2.46489337563077e-05,"OTU44",0,0.00121254097622008,1,0.000121447656060238,0.053470511905579,354,"Preussia","Ascomycota","Fungi"
"OTU45",4.30771372920627e-05,"OTU45",989.752852876648,0.00240934756215447,4,0.000123319768158836,0.0503964230888808,355,NA,"Basidiomycota","Fungi"
"OTU46",0.00376557546956843,"OTU46",550.179682393028,0.00253229578016728,5,0.000128073770491803,0.0637342972603111,356,NA,"Basidiomycota","Fungi"
"OTU480",0.000641775440130249,"OTU480",432.701104855616,0.0017277511217147,5,0.000129366106080207,NA,NA,NA,NA,NA
"OTU5",0.000456210227830232,"OTU5",87.571627647963,0.00134116945512304,2,0.000125707102451288,0.729259033425224,357,NA,"Basidiomycota","Fungi"
"OTU50",0.000951690088671804,"OTU50",1207.42385291613,0.00255961391383392,6,0.00012809017548354,0.0155149602980487,358,NA,"Ascomycota","Fungi"
"OTU51",2.66129910118773e-06,"OTU51",0.25,0.00257021927945545,10,0.000113662195953626,0.0659146394314998,359,NA,"Ascomycota","Fungi"
"OTU52",0.178429450311936,"OTU52",1230.16037240812,0.00453131196829225,17,0.000136147038801906,0.0507852579488796,360,"Alternaria","Ascomycota","Fungi"
"OTU53",0.000929993690191256,"OTU53",137.272187044308,0.00143506813160475,2,0.000127242651736862,0.20807991808036,361,"Didymella","Ascomycota","Fungi"
"OTU54",0.00202359273700268,"OTU54",13.3386476326933,0.00338995915332075,13,0.000128369704749679,0.043785749066503,362,NA,"Ascomycota","Fungi"
"OTU55",0.0646649595556512,"OTU55",1747.35135980296,0.00321481279513894,14,0.000137950062077528,0.0733656244359773,363,"Gibberella","Ascomycota","Fungi"
"OTU57",0.00268638367675515,"OTU57",176.5,0.00180723816561117,3,0.000127665007021575,0.00938614442410422,364,NA,"Ascomycota","Fungi"
"OTU58",0.00351507052857885,"OTU58",980.664231199875,0.00354417483849018,8,0.000130361100247686,0.058198289240986,365,NA,"Ascomycota","Fungi"
"OTU59",0.000966111914163164,"OTU59",2170.37248267455,0.00376031545841975,5,0.000127942681678608,0.0505183661743353,367,NA,"Ascomycota","Fungi"
"OTU6",1.90089432905957e-17,"OTU6",0,0.00266666666666585,1,7.14918928193543e-06,0.0758607077104709,368,"Entoloma","Basidiomycota","Fungi"
"OTU60",0.0280867662953199,"OTU60",780.551652251494,0.00346882011465548,14,0.000135208220659816,0.050497160945104,369,NA,"Ascomycota","Fungi"
"OTU61",0.000104214071399174,"OTU61",2.4,0.00268235361672715,10,0.000121506682867558,0.0815682003708977,370,NA,"Basidiomycota","Fungi"
"OTU62",2.28107319487149e-17,"OTU62",0,0.00205405405405343,1,7.16830462427331e-06,0.0240855230438075,371,NA,"Ascomycota","Fungi"
"OTU63",0.0358485511307434,"OTU63",407.008309168219,0.00202214556057991,6,0.000134770889487871,0.0737483764795061,372,NA,"Ascomycota","Fungi"
"OTU64",0.0104456125526702,"OTU64",1438.11098895728,0.00263387811204708,8,0.000133707714935152,0.0424294554321886,373,NA,"Ascomycota","Fungi"
"OTU67",0.00451366502482875,"OTU67",2.49301425592967,0.00254167966932559,13,0.000127648710748021,0.023250044295053,374,NA,"Ascomycota","Fungi"
"OTU693",0.00758483226763217,"OTU693",0,0.00062656559841611,1,0.000129836406128278,0.0213508546739974,375,"Phoma","Ascomycota","Fungi"
"OTU7",0.0133440039759273,"OTU7",0,0.00077497971792445,2,0.00013250298131708,0.953132527740024,376,"Placidium","Ascomycota","Fungi"
"OTU71",0.00160707086424543,"OTU71",0.736111111111111,0.00239829938828955,9,0.000128188693757211,0.025063494495492,377,NA,"Ascomycota","Fungi"
"OTU72",1.90089432905957e-17,"OTU72",0,0.00266666666666585,1,7.14918928193543e-06,0.0479636915731025,378,"Thyrostroma","Ascomycota","Fungi"
"OTU73",0.0102467371436708,"OTU73",357.983065887237,0.00287471183902058,15,0.000132310134956338,0.113441583379773,379,NA,"Ascomycota","Fungi"
"OTU74",0.0561869587654124,"OTU74",1270.83847788033,0.00350488204112219,16,0.000136332651670075,0.0759081787332505,380,"Neostagonospora","Ascomycota","Fungi"
"OTU75",0.0690377519138858,"OTU75",2291.49838568952,0.0028202877585254,10,0.00013700506918756,0.0313122849829798,381,NA,"Basidiomycota","Fungi"
"OTU76",0.00186921550637013,"OTU76",262.798168927045,0.0036644437393917,13,0.000128832775057975,0.0240362531129245,382,NA,"Ascomycota","Fungi"
"OTU78",0.00521489480362669,"OTU78",933.377569860434,0.00110715829601233,3,0.000134517083669626,0.0181420872564122,383,"Naganishia","Basidiomycota","Fungi"
"OTU79",0.000265698198794914,"OTU79",180.717893217893,0.00306697629674037,5,0.00012482836100362,0.0345055830918643,384,NA,"Ascomycota","Fungi"
"OTU8",2.28107319487149e-17,"OTU8",0,0.00205405405405343,1,7.16830462427331e-06,0.346749401333379,385,"Sporormia","Ascomycota","Fungi"
"OTU80",2.28107319487149e-17,"OTU80",0,0.00205405405405343,1,7.16830462427331e-06,0.0133699589874781,386,NA,"Ascomycota","Fungi"
"OTU81",0.0164924650917205,"OTU81",279.791602112973,0.0012695081441352,5,0.000134789055128724,0.0363768098556084,387,"Coniosporium","Ascomycota","Fungi"
"OTU83",0.0264631293750871,"OTU83",517.452902702062,0.00190214533998645,5,0.000132030631106417,0.00834738051118656,388,"Coniochaeta","Ascomycota","Fungi"
"OTU84",0.0232730352558082,"OTU84",334.192421939154,0.00171213029724945,5,0.000134952766531714,0.0548726241685015,389,NA,"Ascomycota","Fungi"
"OTU86",7.15064042281133e-08,"OTU86",0,0.00243518246345562,4,0.000112994350282486,0.0125659404915854,391,NA,NA,"Fungi"
"OTU87",0.0641635842001693,"OTU87",248.135632587223,0.00207963109570028,7,0.00013457139012246,0.0298159173123245,392,NA,"Ascomycota","Fungi"
"OTU882",0.00473771258564543,"OTU882",58.4746320325011,0.00134858040201671,3,0.000130344108446298,0.0105521034094294,393,NA,"Ascomycota","Fungi"
"OTU89",0.02251872326916,"OTU89",2191.86854258998,0.00148136872472688,3,0.000132802124833997,NA,NA,NA,NA,NA
"OTU9",3.31617482668911e-05,"OTU9",88.5,0.00227106351020947,5,0.000122804863072578,0.534303829657934,394,"Placidium","Ascomycota","Fungi"
"OTU91",0.000229438572836114,"OTU91",3.68758751373463,0.00179956599325183,3,0.000123046634674542,0.0112715863392153,395,NA,"Mucoromycota","Fungi"
"OTU92",2.87249081100292e-05,"OTU92",75.7761899508989,0.00258619466886789,5,0.000120641814452889,0.0194299498813619,396,NA,"Basidiomycota","Fungi"
"OTU95",0.0103386576334111,"OTU95",1480.33833497863,0.00255310925465097,7,0.000134066228716986,0.014794963860454,397,NA,"Ascomycota","Fungi"
"OTU96",0.00397122130997516,"OTU96",76.3625941597498,0.0018493266205914,7,0.000131027253668763,0.0183031803894045,398,NA,"Ascomycota","Fungi"
"OTU99",0.0052821052883533,"OTU99",3.88845067220543,0.00270774781256741,14,0.000127665007021575,0.0416407653487243,400,NA,"Ascomycota","Fungi"
